PlayerID,Age_Group,Gender,Country,Subscription_Tier,Avg_Session_Min,Total_Hours_Played,Games_Owned,Total_Spend_USD,Joined_Year,Churn_Flag,Preferred_Genre,Preferred_Device,Friends_Count,Achievement_Points
7800,13-17,Female,China,Free,44.2,3640.1,46,2.21,2017,1,Action,Console,327,15057
7801,25-34,Female,Spain,Free,21.0,74.3,77,1821.33,2020,0,RPG,Mobile,177,12545
7802,18-24,Male,Saudi Arabia,Basic,20.5,120.0,119,52.48,2015,0,Racing,PC,296,2636
7803,18-24,Male,Canada,Free,43.5,238.8,22,121.46,2018,0,Sports,PC,3,2663
7804,13-17,Male,UK,Ultimate,40.2,888.9,99,15.6,2016,0,RPG,Mobile,403,23983
7805,18-24,Male,Italy,Premium,51.6,129.3,83,120.12,2015,0,Strategy,Mobile,263,20672
7806,35-44,Female,Netherlands,Free,35.2,356.1,101,174.28,2017,0,Puzzle,Handheld,88,34502
7807,45-54,Male,France,Free,48.0,225.3,23,222.37,2016,0,Strategy,Console,241,49288
7808,18-24,Female,USA,Premium,125.5,136.1,114,48.23,2019,0,Adventure,Console,323,19440
7809,25-34,Female,UK,Basic,77.3,89.6,64,250.42,2023,0,Sports,Handheld,302,47050
7810,25-34,Male,Australia,Basic,43.4,71.4,96,21.94,2022,0,Strategy,Mobile,32,43206
7811,35-44,Female,Turkey,Free,49.6,5876.0,44,95.7,2016,0,Strategy,Console,473,49201
7812,35-44,Female,UAE,Free,26.1,23.4,11,58.7,2021,0,Fighting,Handheld,4,27842
7813,25-34,Female,Turkey,Premium,29.2,26.2,68,9.37,2017,1,Strategy,Handheld,475,28649
7814,25-34,Male,Turkey,Basic,49.1,199.1,61,3.51,2020,0,Action,PC,451,37870
7815,35-44,Male,South Korea,Free,35.5,189.4,76,34.87,2023,0,Action,Console,352,45892
7816,<13,Male,India,Free,62.5,247.6,56,35.06,2017,0,Action,Handheld,424,17176
7817,18-24,Male,India,Basic,91.3,52.0,51,36.44,2024,0,Racing,Mobile,60,6816
7818,45-54,Female,UK,Premium,30.5,43.3,63,263.74,2024,0,Simulation,PC,151,16173
7819,35-44,Female,Turkey,Free,6.6,105.4,103,430.22,2016,1,Sports,Console,224,651
7820,25-34,Female,China,Premium,168.6,441.0,30,146.32,2016,0,Puzzle,PC,492,38665
7821,25-34,Male,China,Free,19.6,43.8,10,131.74,2019,0,RPG,Console,237,2415
7822,18-24,Male,Saudi Arabia,Free,38.7,177.9,115,48.43,2020,0,RPG,Console,26,5603
7823,25-34,Female,China,Premium,59.3,80.3,88,71.16,2018,0,Adventure,Mobile,156,12030
7824,25-34,Male,South Korea,Premium,102.2,23.8,23,104.0,2020,0,Adventure,Handheld,66,49599
7825,18-24,Male,India,Free,140.4,31.9,1,67.36,2018,0,Adventure,PC,93,44505
7826,25-34,Male,Russia,Free,24.8,442.5,48,132.8,2019,0,RPG,Console,36,26232
7827,35-44,Male,India,Free,85.8,71.9,4,58.48,2021,1,Simulation,PC,458,14941
7828,13-17,Female,Saudi Arabia,Premium,38.8,660.2,119,25.98,2020,0,Puzzle,Mobile,219,15917
7829,25-34,Male,USA,Free,297.2,141.9,28,80.82,2016,0,Sports,Mobile,246,31762
7830,18-24,Female,UAE,Free,79.9,28.7,44,38.32,2023,1,Action,PC,436,39393
7831,25-34,Female,Germany,Free,28.7,263.1,109,482.25,2024,1,Sports,Mobile,119,14719
7832,18-24,Male,Mexico,Basic,17.6,56.7,117,28.76,2019,0,Adventure,PC,129,6555
7833,25-34,Non-binary,Netherlands,Premium,4.1,94.4,67,3982.1,2023,1,Simulation,Mobile,342,4085
7834,35-44,Male,Netherlands,Free,56.8,577.8,112,638.75,2019,0,Puzzle,Handheld,36,47848
7835,18-24,Female,Poland,Basic,74.2,31.6,2,9.99,2017,0,Sports,Console,72,24895
7836,45-54,Male,Netherlands,Free,60.1,86.5,105,356.91,2021,0,Puzzle,Console,350,30543
7837,55+,Female,Australia,Basic,5.0,40.4,58,45.23,2022,0,Fighting,PC,203,45232
7838,13-17,Male,Saudi Arabia,Free,12.1,35.6,6,127.53,2019,0,Sports,Console,199,19032
7839,18-24,Female,USA,Free,48.7,84.1,42,581.16,2023,0,Adventure,PC,459,2020
7840,45-54,Female,Turkey,Free,138.2,53.0,17,17.07,2017,0,RPG,Handheld,192,10554
7841,45-54,Male,Canada,Premium,31.7,106.8,37,27.25,2022,0,Racing,Handheld,175,1895
7842,13-17,Female,Canada,Premium,79.3,319.5,44,169.04,2016,0,Simulation,Handheld,304,48619
7843,<13,Male,Mexico,Basic,14.5,60.3,23,31.5,2024,0,Fighting,Handheld,174,18972
7844,13-17,Male,Germany,Free,39.1,25.5,40,1.94,2015,0,RPG,Mobile,458,47846
7845,55+,Female,China,Free,26.6,320.5,85,231.72,2021,0,Puzzle,PC,387,44674
7846,18-24,Female,Canada,Basic,85.6,59.8,44,95.02,2024,0,Shooter,Handheld,205,46337
7847,25-34,Male,Italy,Premium,21.5,1330.5,31,52.72,2019,1,Fighting,Handheld,222,9958
7848,35-44,Male,Turkey,Ultimate,126.7,90.8,76,65.87,2021,0,Racing,PC,2,1339
7849,<13,Non-binary,Netherlands,Basic,25.9,126.1,93,1567.86,2017,0,Shooter,Handheld,163,40756
7850,25-34,Female,Spain,Free,14.1,9.3,106,249.38,2017,0,Adventure,Mobile,389,278
7851,18-24,Male,USA,Premium,14.5,36.8,13,15.01,2015,1,Strategy,PC,417,19763
7852,35-44,Male,Canada,Free,20.1,9.6,90,65.67,2017,1,Adventure,Handheld,307,28522
7853,18-24,Prefer not to say,Italy,Basic,44.5,211.2,97,323.42,2015,1,Sports,Console,83,31733
7854,25-34,Female,Poland,Free,20.3,134.5,98,313.35,2018,0,Strategy,Console,486,9107
7855,25-34,Female,Spain,Free,17.2,316.1,20,5.73,2024,0,Simulation,PC,30,9505
7856,18-24,Male,Spain,Free,67.5,391.1,47,25.74,2019,1,Shooter,Console,417,12447
7857,<13,Female,Australia,Basic,2.5,470.5,10,9.97,2024,0,Strategy,Handheld,86,15824
7858,18-24,Female,Canada,Basic,23.5,113.3,65,142.52,2023,0,Adventure,Handheld,425,35052
7859,18-24,Male,Canada,Premium,11.4,164.4,52,14.0,2015,1,Racing,PC,431,18081
7860,35-44,Male,Brazil,Premium,16.5,297.3,63,562.29,2022,0,Racing,Handheld,55,23925
7861,35-44,Female,Italy,Ultimate,40.2,57.2,29,381.06,2018,1,Racing,PC,273,34719
7862,25-34,Male,Italy,Free,28.1,48.2,54,37.7,2018,0,Action,PC,397,24061
7863,25-34,Female,Japan,Basic,26.1,942.1,86,8.19,2015,0,Sports,Console,359,38344
7864,25-34,Female,UK,Basic,85.8,17.0,50,16.72,2022,0,RPG,Console,121,43896
7865,35-44,Female,UK,Premium,32.8,270.4,65,107.41,2019,0,Adventure,Mobile,468,24264
7866,18-24,Female,Poland,Free,140.4,223.5,44,196.03,2017,0,Racing,Console,220,46761
7867,18-24,Male,South Korea,Free,58.5,38.6,8,51.54,2019,1,RPG,Mobile,499,9499
7868,18-24,Male,Italy,Free,15.3,66.6,9,1.16,2021,0,Simulation,Console,196,14964
7869,25-34,Female,Saudi Arabia,Ultimate,155.6,96.7,23,151.42,2023,1,Action,Mobile,185,8350
7870,18-24,Male,Poland,Ultimate,41.4,192.5,84,2.64,2023,0,Puzzle,Mobile,465,33415
7871,18-24,Male,China,Free,148.0,226.3,34,2.27,2021,0,Puzzle,PC,69,14167
7872,13-17,Male,France,Ultimate,26.8,143.0,16,244.06,2023,0,Puzzle,Handheld,212,23265
7873,25-34,Male,Australia,Free,41.2,186.1,119,9.22,2023,1,Shooter,Handheld,484,38257
7874,18-24,Female,Italy,Free,46.8,327.5,86,79.51,2017,0,Action,PC,439,32098
7875,18-24,Male,Japan,Premium,28.9,309.8,110,62.67,2019,1,Action,Handheld,180,6839
7876,18-24,Male,Italy,Free,91.6,935.6,62,16.31,2016,0,Puzzle,PC,452,27805
7877,18-24,Non-binary,UAE,Free,155.4,518.9,87,74.38,2024,0,Simulation,Mobile,200,37475
7878,25-34,Female,UAE,Premium,5.3,151.6,65,23.91,2019,0,Puzzle,Handheld,374,48852
7879,18-24,Female,Poland,Basic,63.6,320.2,78,58.64,2021,0,Strategy,PC,248,30661
7880,18-24,Female,Saudi Arabia,Ultimate,16.2,246.8,52,30.59,2019,0,Fighting,Handheld,315,40623
7881,25-34,Female,Poland,Free,4.2,180.8,113,25.73,2022,0,RPG,PC,119,911
7882,18-24,Female,Italy,Free,50.1,52.3,23,20.3,2024,0,Adventure,Handheld,31,16141
7883,13-17,Female,Spain,Free,50.2,180.3,38,14.19,2016,0,Racing,Mobile,484,35531
7884,45-54,Non-binary,Italy,Ultimate,57.1,12.4,40,196.13,2020,0,Sports,PC,302,26144
7885,18-24,Male,Netherlands,Free,44.6,537.4,114,27.68,2024,0,Adventure,PC,216,20725
7886,18-24,Non-binary,Russia,Free,66.7,226.0,8,10.0,2020,0,Racing,Console,405,16813
7887,<13,Male,Saudi Arabia,Free,20.4,122.6,32,29.56,2018,0,Sports,Handheld,120,28799
7888,25-34,Male,China,Premium,40.9,89.6,40,24.74,2015,0,Strategy,Console,387,30841
7889,25-34,Male,Mexico,Free,57.9,325.5,66,30.23,2020,0,Adventure,Console,102,48237
7890,25-34,Male,China,Free,97.7,1346.2,48,159.2,2023,1,Action,PC,152,34336
7891,25-34,Female,Brazil,Basic,34.3,232.8,13,21.29,2015,0,Fighting,Mobile,255,21669
7892,18-24,Prefer not to say,India,Free,27.9,1454.9,27,30.9,2020,0,Puzzle,PC,60,8253
7893,18-24,Prefer not to say,Canada,Free,31.7,380.4,46,143.27,2018,0,Sports,PC,139,1784
7894,35-44,Non-binary,Netherlands,Free,12.7,56.5,71,106.26,2023,1,Puzzle,PC,414,40603
7895,45-54,Male,Mexico,Ultimate,61.3,266.5,3,19.48,2023,0,Fighting,Handheld,123,26516
7896,13-17,Prefer not to say,Canada,Free,10.3,237.0,85,232.54,2021,0,Action,Mobile,107,30047
7897,25-34,Male,Spain,Free,45.3,56.4,61,213.6,2015,0,Shooter,Console,113,34894
7898,18-24,Female,France,Free,35.4,91.0,72,192.24,2017,0,Shooter,Handheld,384,3897
7899,13-17,Male,India,Ultimate,9.6,88.8,65,85.96,2015,0,Fighting,Mobile,469,28696
7900,18-24,Male,Mexico,Free,10.0,167.4,17,42.08,2019,1,Shooter,Console,227,23267
7901,13-17,Non-binary,UK,Premium,16.7,106.1,26,10.9,2021,0,Shooter,Mobile,480,21846
7902,25-34,Non-binary,Australia,Ultimate,25.1,204.9,29,6.85,2019,0,Simulation,PC,489,2044
7903,25-34,Female,Spain,Free,108.2,248.8,72,48.08,2017,0,Puzzle,Mobile,214,31201
7904,13-17,Female,Poland,Free,30.3,679.4,38,55.77,2019,0,Fighting,PC,225,715
7905,<13,Male,Spain,Premium,51.3,286.9,51,36.9,2023,1,Adventure,Handheld,235,19957
7906,35-44,Female,Netherlands,Premium,91.2,63.9,43,46.22,2017,0,Shooter,PC,339,42502
7907,18-24,Female,USA,Premium,78.1,1869.3,72,422.18,2024,0,Simulation,Handheld,444,42745
7908,25-34,Male,France,Premium,32.9,64.4,8,627.06,2020,0,Racing,Handheld,223,19103
7909,18-24,Male,Spain,Free,18.8,93.2,25,10.39,2016,0,RPG,Mobile,261,26647
7910,25-34,Male,Italy,Premium,49.4,304.0,106,84.16,2018,0,Sports,Mobile,21,18710
7911,18-24,Female,Poland,Free,19.1,4790.4,106,59.02,2021,0,Action,Handheld,395,26849
7912,13-17,Male,Netherlands,Basic,141.4,240.3,118,150.27,2023,1,Simulation,Mobile,150,1924
7913,18-24,Male,Russia,Basic,66.3,68.7,55,735.33,2018,0,Adventure,PC,119,7903
7914,18-24,Male,Poland,Free,39.1,20.8,45,1453.89,2024,0,Puzzle,Handheld,162,44172
7915,18-24,Male,UK,Free,49.9,19.2,91,160.68,2017,1,Fighting,PC,112,30751
7916,25-34,Female,Mexico,Free,38.2,150.4,86,57.98,2021,0,RPG,Handheld,141,32685
7917,18-24,Female,Germany,Basic,24.7,285.3,67,31.69,2016,0,Strategy,Handheld,459,7370
7918,<13,Male,Australia,Ultimate,49.3,27.0,57,2275.99,2018,0,Action,PC,495,15855
7919,25-34,Male,Canada,Basic,27.3,193.7,49,17.27,2019,1,Puzzle,Console,285,41789
7920,25-34,Male,Canada,Premium,155.9,30.7,117,187.55,2017,0,Racing,Console,149,11729
7921,55+,Female,France,Free,19.0,48.9,54,36.73,2019,0,RPG,PC,271,1106
7922,25-34,Male,India,Free,49.8,316.7,47,7.33,2016,0,Simulation,Handheld,469,32337
7923,25-34,Male,Germany,Free,17.7,60.5,64,715.71,2022,0,Simulation,Handheld,220,20350
7924,25-34,Female,Russia,Free,17.6,714.9,102,4.0,2019,0,Shooter,Handheld,109,17399
7925,45-54,Male,Canada,Basic,7.9,73.6,113,2.17,2022,0,Adventure,PC,105,14437
7926,35-44,Female,China,Ultimate,46.0,561.9,24,156.05,2017,1,RPG,PC,454,33384
7927,18-24,Male,Germany,Basic,21.6,2249.0,62,34.59,2016,0,RPG,PC,255,30024
7928,18-24,Female,Netherlands,Basic,78.8,60.7,33,104.31,2023,0,Racing,Mobile,398,46079
7929,18-24,Male,Canada,Free,46.1,2861.9,99,54.02,2019,0,Action,Console,129,20782
7930,25-34,Male,China,Free,37.3,150.8,40,134.41,2022,0,Adventure,Handheld,405,7012
7931,35-44,Male,India,Free,10.7,69.5,29,35.04,2024,0,Action,Mobile,190,2170
7932,25-34,Female,South Korea,Premium,52.9,104.0,8,211.32,2019,0,Adventure,Handheld,270,21384
7933,13-17,Non-binary,South Korea,Basic,19.5,91.5,75,220.65,2020,0,Shooter,Mobile,18,44885
7934,25-34,Male,Germany,Free,10.5,798.0,16,557.45,2016,0,Strategy,Console,251,16672
7935,35-44,Female,Italy,Basic,46.7,721.6,33,363.6,2015,0,Shooter,Handheld,346,33275
7936,18-24,Female,Saudi Arabia,Basic,12.1,711.3,64,46.54,2016,0,Strategy,Console,342,31130
7937,25-34,Non-binary,Australia,Free,6.2,31.2,11,155.13,2016,0,Sports,Handheld,93,47725
7938,18-24,Female,Spain,Basic,93.5,186.3,29,102.11,2023,0,Adventure,PC,372,34592
7939,45-54,Male,Australia,Premium,21.1,23.1,49,102.68,2021,0,Action,Handheld,344,39520
7940,35-44,Female,Mexico,Free,8.2,499.4,109,7.5,2019,1,RPG,PC,103,2391
7941,25-34,Male,Italy,Premium,15.3,83.1,88,168.99,2023,0,Adventure,Handheld,20,37824
7942,25-34,Male,Brazil,Free,18.6,271.4,66,136.06,2022,1,Racing,Handheld,282,9672
7943,45-54,Male,Canada,Premium,82.7,81.3,5,837.5,2024,1,Strategy,PC,18,20566
7944,25-34,Female,Spain,Ultimate,8.8,18.0,88,313.68,2021,0,RPG,Mobile,25,9607
7945,18-24,Female,Spain,Basic,11.3,429.3,53,68.33,2019,0,Strategy,PC,252,43455
7946,35-44,Female,Canada,Free,72.6,471.0,44,46.87,2022,1,Adventure,Mobile,176,29596
7947,18-24,Prefer not to say,Italy,Free,23.1,175.4,111,12.11,2024,1,RPG,Console,253,8721
7948,18-24,Female,China,Free,39.7,11.8,7,834.28,2019,0,Puzzle,Console,313,23969
7949,35-44,Male,Spain,Free,22.4,365.2,95,11.04,2019,1,Simulation,Console,480,16583
7950,25-34,Male,Mexico,Premium,166.7,61.2,94,3.31,2019,0,Fighting,Handheld,483,6712
7951,18-24,Male,Netherlands,Free,11.8,275.9,70,210.57,2016,0,Fighting,Mobile,322,37129
7952,18-24,Male,Canada,Free,41.5,82.4,69,62.21,2023,0,Adventure,PC,358,49698
7953,18-24,Male,Australia,Premium,110.2,93.2,79,81.18,2024,0,Shooter,Mobile,152,32591
7954,18-24,Male,Poland,Premium,24.5,269.7,27,72.23,2020,1,RPG,Console,76,27735
7955,18-24,Female,UAE,Free,18.1,55.4,99,11.17,2016,1,Puzzle,PC,333,23946
7956,35-44,Female,Netherlands,Premium,61.2,121.5,54,94.94,2015,0,Action,Console,359,41348
7957,18-24,Female,Mexico,Ultimate,73.9,273.6,73,33.64,2018,0,Fighting,Handheld,201,279
7958,25-34,Female,Turkey,Free,17.5,1997.7,23,27.27,2018,0,Strategy,Handheld,87,42692
7959,18-24,Male,Australia,Basic,106.7,135.7,58,461.53,2019,0,Racing,Handheld,119,36595
7960,55+,Female,Germany,Premium,34.5,406.4,17,178.87,2018,0,Fighting,Mobile,106,18589
7961,18-24,Male,South Korea,Premium,49.7,36.4,117,1.73,2015,0,RPG,Handheld,369,47220
7962,13-17,Male,China,Free,108.9,1134.1,87,75.52,2016,1,Racing,Mobile,483,44234
7963,13-17,Female,UK,Free,61.3,56.3,46,270.18,2020,0,Shooter,Mobile,405,29605
7964,25-34,Male,India,Premium,33.1,126.6,103,8.42,2024,0,Sports,Console,97,24174
7965,25-34,Male,UAE,Ultimate,19.4,274.1,47,14.95,2023,0,Racing,Mobile,141,37542
7966,18-24,Male,China,Premium,289.1,58.2,93,244.79,2022,0,RPG,Console,392,39746
7967,18-24,Female,Turkey,Ultimate,17.6,543.0,59,27.63,2021,0,Adventure,PC,121,14951
7968,13-17,Prefer not to say,UAE,Basic,42.7,67.1,103,2.81,2021,1,Puzzle,Mobile,113,48844
7969,25-34,Male,France,Ultimate,49.8,402.1,45,330.17,2015,0,Simulation,Console,203,22925
7970,25-34,Female,Italy,Premium,51.7,534.5,110,42.04,2019,1,Fighting,PC,277,42073
7971,13-17,Male,France,Ultimate,181.7,297.1,62,95.64,2018,0,Sports,Mobile,224,30010
7972,13-17,Male,USA,Free,34.4,347.3,54,50.71,2019,0,Puzzle,Handheld,209,40265
7973,13-17,Male,Mexico,Premium,30.7,3093.5,75,293.38,2020,0,RPG,PC,119,11926
7974,13-17,Female,USA,Free,114.6,244.7,114,10.5,2020,0,RPG,Mobile,350,49034
7975,25-34,Male,Germany,Free,29.7,169.3,13,147.85,2024,0,RPG,Mobile,203,35139
7976,18-24,Male,UK,Basic,66.7,222.2,12,394.67,2019,0,Puzzle,Mobile,485,19870
7977,18-24,Male,Germany,Free,38.7,682.4,2,7.21,2017,0,Simulation,Console,97,17441
7978,18-24,Male,Japan,Free,69.2,2428.7,42,18.01,2017,0,Puzzle,Console,270,34637
7979,45-54,Female,Italy,Ultimate,59.2,121.5,54,643.52,2022,0,Shooter,PC,39,46168
7980,35-44,Male,Turkey,Premium,24.0,49.7,11,276.37,2022,0,Simulation,PC,192,46552
7981,18-24,Male,Brazil,Ultimate,7.6,598.9,112,15.98,2022,0,Adventure,Mobile,180,18625
7982,18-24,Male,Russia,Ultimate,8.7,28.9,113,8.83,2021,0,Shooter,PC,414,17745
7983,18-24,Female,Netherlands,Free,7.6,202.2,78,83.43,2019,1,Strategy,Mobile,265,13137
7984,25-34,Female,India,Free,30.8,213.9,22,89.52,2020,0,Fighting,PC,417,27497
7985,<13,Male,India,Free,5.0,130.5,85,49.96,2020,0,Adventure,Console,239,45526
7986,25-34,Male,France,Basic,29.1,140.0,109,1808.08,2023,0,Sports,Mobile,292,12225
7987,25-34,Male,Canada,Basic,36.9,20.4,49,144.05,2019,1,Puzzle,PC,396,30976
7988,45-54,Male,France,Basic,65.7,52.4,37,15.48,2021,0,Fighting,Console,293,37501
7989,13-17,Female,Saudi Arabia,Free,49.6,456.9,36,266.79,2023,0,Simulation,PC,44,29431
7990,35-44,Female,USA,Free,68.1,12.8,89,59.58,2023,0,Shooter,PC,137,39196
7991,35-44,Female,Spain,Basic,46.1,133.9,107,19.79,2015,0,RPG,Mobile,494,30392
7992,13-17,Male,France,Free,25.6,102.0,49,210.94,2021,1,RPG,Mobile,277,9406
7993,18-24,Female,USA,Premium,30.4,13.6,58,499.39,2023,0,RPG,Mobile,316,16303
7994,18-24,Female,South Korea,Free,16.8,1131.0,3,75.47,2018,0,RPG,PC,421,30070
7995,18-24,Female,Spain,Free,39.7,43.1,66,12.61,2017,0,Fighting,PC,313,16931
7996,18-24,Female,Japan,Free,9.3,286.8,91,64.69,2015,0,Strategy,Mobile,409,17968
7997,25-34,Female,France,Premium,77.7,84.5,33,13.01,2021,0,Puzzle,PC,74,44901
7998,18-24,Male,Canada,Free,15.4,53.8,18,76.69,2022,1,Simulation,Console,304,49402
7999,45-54,Male,Canada,Free,37.5,111.8,48,169.31,2023,0,Simulation,Mobile,96,31192
8000,13-17,Female,China,Basic,42.8,96.8,75,2.82,2017,0,RPG,PC,457,27555
8001,55+,Male,Australia,Ultimate,83.9,118.6,71,159.7,2017,0,Fighting,PC,350,300
8002,18-24,Female,France,Ultimate,8.6,57.7,37,31.17,2015,1,Adventure,Handheld,468,34673
8003,35-44,Female,Australia,Free,25.5,44.0,50,23.49,2019,0,Fighting,Console,109,36301
8004,18-24,Female,Canada,Premium,51.4,495.4,36,7.46,2022,0,Sports,Mobile,97,40981
8005,13-17,Male,Saudi Arabia,Free,134.4,149.7,27,10.91,2021,0,Sports,PC,344,23872
8006,35-44,Male,Italy,Free,32.1,138.1,22,770.45,2021,1,Puzzle,Mobile,61,39741
8007,18-24,Male,USA,Basic,20.6,50.9,31,195.2,2018,0,Sports,Handheld,136,35379
8008,25-34,Female,Netherlands,Free,167.6,981.7,40,380.71,2015,0,Racing,Console,315,36438
8009,25-34,Female,Australia,Premium,62.9,133.6,54,15.09,2021,0,Adventure,Console,209,8729
8010,25-34,Female,Russia,Ultimate,99.4,15.3,64,810.77,2017,0,Racing,Console,285,46085
8011,25-34,Male,Saudi Arabia,Free,12.6,206.6,70,49.41,2019,0,RPG,PC,276,5995
8012,35-44,Non-binary,South Korea,Free,50.2,59.3,118,16.72,2023,0,Puzzle,PC,433,20665
8013,13-17,Prefer not to say,Netherlands,Basic,13.9,442.7,117,10.84,2017,1,Racing,PC,28,8867
8014,25-34,Male,Germany,Basic,11.7,516.0,53,11.33,2016,0,Puzzle,Console,167,34349
8015,45-54,Female,Saudi Arabia,Ultimate,52.7,449.2,54,17.81,2024,0,Sports,Console,144,39572
8016,13-17,Female,Spain,Ultimate,55.8,85.3,54,14.28,2022,0,Puzzle,PC,195,1206
8017,13-17,Female,Italy,Basic,22.5,129.6,97,211.97,2016,0,Puzzle,PC,495,13098
8018,25-34,Non-binary,France,Free,104.1,200.0,71,2701.99,2020,0,Fighting,Mobile,96,6050
8019,18-24,Male,UK,Premium,24.7,433.2,6,37.69,2020,0,Sports,Handheld,63,30989
8020,18-24,Female,Italy,Free,26.7,42.7,64,38.8,2016,1,Shooter,Console,278,11032
8021,13-17,Female,Poland,Ultimate,32.2,166.0,54,3.36,2019,0,Racing,Mobile,390,5584
8022,25-34,Female,Spain,Free,27.3,1396.2,65,13.63,2015,0,Puzzle,PC,417,43246
8023,13-17,Female,UK,Basic,92.0,78.1,103,4.8,2021,0,Shooter,Handheld,151,11494
8024,25-34,Prefer not to say,Brazil,Free,14.4,143.8,46,184.97,2016,1,Adventure,PC,134,43849
8025,35-44,Male,Japan,Basic,18.1,3415.9,102,992.4,2023,0,Simulation,Console,263,19013
8026,18-24,Female,Germany,Basic,12.8,111.1,42,10.79,2015,0,Puzzle,Console,258,692
8027,25-34,Male,Italy,Premium,149.4,23.4,114,40.26,2018,1,RPG,Handheld,359,25227
8028,55+,Male,China,Premium,25.5,138.5,112,37.61,2020,0,Simulation,Mobile,242,30520
8029,25-34,Male,India,Basic,17.9,1104.9,108,152.18,2017,0,Shooter,Handheld,364,48612
8030,35-44,Female,Australia,Free,26.3,527.5,93,63.94,2020,0,Simulation,Mobile,496,42715
8031,18-24,Prefer not to say,Netherlands,Ultimate,65.3,45.8,75,1302.03,2018,1,Sports,Mobile,218,9891
8032,35-44,Male,Germany,Premium,56.3,244.3,92,17.75,2016,0,Action,Console,131,10816
8033,<13,Male,South Korea,Free,20.9,120.2,56,210.47,2024,0,Racing,PC,62,35774
8034,13-17,Female,USA,Premium,24.1,393.2,40,22.36,2019,0,Simulation,Console,193,40222
8035,18-24,Female,Australia,Ultimate,10.3,70.9,15,4.94,2024,0,RPG,PC,68,41173
8036,18-24,Non-binary,Netherlands,Basic,37.0,268.7,30,464.02,2022,0,Strategy,Console,393,5793
8037,35-44,Male,Australia,Free,92.4,1469.0,23,907.01,2016,0,Shooter,Console,318,31713
8038,18-24,Male,Mexico,Basic,20.8,6.5,12,100.99,2020,0,Puzzle,PC,420,563
8039,25-34,Male,USA,Free,55.1,302.3,119,21.22,2022,0,Simulation,Console,456,37034
8040,25-34,Male,Netherlands,Premium,20.8,722.6,92,9.9,2020,0,RPG,Console,455,43036
8041,25-34,Male,India,Basic,13.8,22.9,95,126.58,2019,0,Fighting,Console,130,7573
8042,18-24,Male,Italy,Ultimate,57.1,62.5,30,2.25,2017,0,Simulation,Handheld,156,1506
8043,25-34,Male,Italy,Basic,216.6,92.5,103,201.87,2022,0,Sports,Mobile,364,28397
8044,18-24,Male,South Korea,Free,51.1,61.7,16,29.17,2024,0,Adventure,Mobile,462,44795
8045,13-17,Non-binary,USA,Premium,23.8,56.4,30,28.25,2016,1,Racing,Console,189,29605
8046,55+,Male,Canada,Free,25.0,94.7,68,10.92,2024,0,Action,Mobile,288,19321
8047,13-17,Male,Australia,Free,152.5,412.4,33,6.32,2023,0,Action,Mobile,443,16350
8048,13-17,Female,Saudi Arabia,Free,42.3,884.6,57,50.04,2022,0,Racing,Console,169,43426
8049,35-44,Female,Netherlands,Free,17.9,708.5,97,73.21,2020,0,Action,PC,463,49974
8050,18-24,Female,Saudi Arabia,Ultimate,31.5,489.1,28,47.58,2023,0,Action,PC,250,47561
8051,25-34,Female,China,Basic,39.3,1337.5,85,282.06,2020,0,RPG,Handheld,317,7595
8052,18-24,Female,China,Premium,48.2,1698.7,79,59.73,2022,0,Sports,Handheld,233,3589
8053,18-24,Female,Italy,Free,111.0,181.1,26,159.71,2019,0,Shooter,Handheld,330,32530
8054,18-24,Female,France,Premium,91.9,826.5,14,6.03,2021,1,Shooter,Console,133,47371
8055,18-24,Female,Mexico,Basic,38.8,246.8,57,28.14,2016,0,Puzzle,PC,111,44523
8056,18-24,Male,UAE,Basic,32.0,114.5,15,505.36,2015,1,Sports,PC,176,19287
8057,25-34,Male,UAE,Ultimate,45.5,139.8,66,234.52,2022,1,Fighting,Handheld,71,48441
8058,25-34,Female,Brazil,Basic,20.4,500.2,16,90.06,2019,0,Shooter,Mobile,372,11806
8059,45-54,Male,USA,Premium,72.5,861.5,37,30.94,2023,0,Racing,PC,426,19630
8060,<13,Female,China,Free,28.1,297.8,11,13.41,2021,0,Racing,PC,264,1270
8061,25-34,Male,Russia,Free,49.0,92.3,11,24.67,2018,0,Shooter,Mobile,378,9855
8062,25-34,Male,South Korea,Ultimate,130.4,82.5,33,142.06,2019,0,Shooter,PC,306,6609
8063,45-54,Non-binary,Russia,Premium,51.5,16.1,2,2.79,2017,0,Sports,Handheld,252,15123
8064,<13,Male,Spain,Basic,39.8,228.9,33,806.38,2019,1,Shooter,PC,269,12776
8065,25-34,Non-binary,Russia,Ultimate,21.9,210.9,63,350.11,2024,1,Strategy,PC,151,41937
8066,35-44,Non-binary,UK,Basic,31.1,42.4,3,338.28,2018,0,Puzzle,Handheld,71,38812
8067,18-24,Female,Spain,Basic,13.3,261.8,84,137.26,2017,0,RPG,Console,160,14323
8068,35-44,Male,Mexico,Free,50.7,256.6,33,64.2,2022,1,Adventure,Console,249,16880
8069,<13,Female,Japan,Basic,6.0,25.0,26,96.22,2018,0,Simulation,Console,28,17688
8070,35-44,Female,Mexico,Free,71.9,100.9,113,31.53,2024,0,Puzzle,PC,1,29130
8071,45-54,Female,Russia,Free,59.5,805.0,34,1308.53,2018,0,RPG,Console,465,14819
8072,25-34,Female,Spain,Ultimate,35.8,69.4,78,44.36,2022,0,Puzzle,Console,214,3595
